Experiment,Time,TR_u_IPTG,TR_u_ATC,READOUT_LACI,READOUT_TETR,STD_LACI,STD_TETR
4,805.0333333,0.5,1.00E-06,1206.234854,458.0359243,12.06234854,4.580359243
4,810.0333333,0.5,1.00E-06,1218.775384,468.3611927,12.18775384,4.683611927
4,815.0333333,0.5,1.00E-06,1185.432878,460.2322987,11.85432878,4.602322987
4,820.0333333,0.5,1.00E-06,1172.479779,465.7980717,11.72479779,4.657980717
4,825.0333333,0.5,1.00E-06,1173.672441,460.5777662,11.73672441,4.605777662
4,830.0333333,0.5,1.00E-06,1117.930127,461.8105878,11.17930127,4.618105878
4,835.05,0.5,1.00E-06,1115.287543,462.956194,11.15287543,4.62956194
4,840.0333333,0.5,1.00E-06,1078.893016,471.149985,10.78893016,4.71149985
4,845.0333333,0.5,1.00E-06,1046.255357,472.8775151,10.46255357,4.728775151
4,850.0333333,0.5,1.00E-06,1034.58591,476.1524108,10.3458591,4.761524108
4,855.0333333,0.5,1.00E-06,1000.158009,468.7819742,10.00158009,4.687819742
4,860.05,0.5,1.00E-06,967.2667508,476.5102489,9.672667508,4.765102489
4,865.05,0.5,1.00E-06,945.2447656,481.0335322,9.452447656,4.810335322
4,870.05,1.00E-06,50,939.0496585,475.8443522,9.390496585,4.758443522
4,875.0333333,1.00E-06,50,980.9896068,490.4664831,9.809896068,4.904664831
4,880.0333333,1.00E-06,50,1050.168464,465.8096148,10.50168464,4.658096148
4,885.0333333,1.00E-06,50,1116.604631,463.1280299,11.16604631,4.631280299
4,890.0333333,1.00E-06,50,1204.345525,433.711538,12.04345525,4.33711538
4,895.0333333,1.00E-06,50,1277.783976,407.4229816,12.77783976,4.074229816
4,900.0333333,0.25,20,1367.86122,384.1463494,13.6786122,3.841463494
4,905.0333333,0.25,20,1453.310543,360.6806112,14.53310543,3.606806112
4,910.0333333,0.25,20,1515.010499,354.4405551,15.15010499,3.544405551
4,915.05,0.25,20,1575.473787,339.6639758,15.75473787,3.396639758
4,920.0333333,0.25,20,1677.558725,325.7311761,16.77558725,3.257311761
4,925.05,0.25,20,1713.96036,322.1537496,17.1396036,3.221537496
4,930.05,0.25,20,1829.651831,312.2395834,18.29651831,3.122395834
4,935.0333333,0.25,20,1889.275115,302.8798597,18.89275115,3.028798597
4,940.0333333,0.25,20,1967.686082,295.4189132,19.67686082,2.954189132
4,945.05,0.25,20,2042.103554,292.1664316,20.42103554,2.921664316
4,950.05,0.25,20,2066.786816,284.9887277,20.66786816,2.849887277
4,955.0333333,0.25,20,2118.278238,278.4802833,21.18278238,2.784802833
4,960.0333333,0.25,20,2178.804656,269.3048565,21.78804656,2.693048565
4,965.0333333,0.25,20,2209.322391,267.7663833,22.09322391,2.677663833
4,970.05,0.25,20,2269.949344,258.8220363,22.69949344,2.588220363
4,975.0333333,0.25,20,2354.763907,254.6041224,23.54763907,2.546041224
4,980.0333333,0.25,20,2376.088712,250.9040249,23.76088712,2.509040249
4,985.0333333,0.25,20,2403.420849,244.6190201,24.03420849,2.446190201
4,990.0333333,0.25,20,2442.992792,242.2800218,24.42992792,2.422800218
4,995.0333333,0.25,20,2499.476589,233.7542962,24.99476589,2.337542962
4,1000.033333,0.25,20,2569.287661,230.762871,25.69287661,2.30762871
4,1005.033333,0.25,20,2555.841179,225.7127193,25.55841179,2.257127193
4,1010.05,0.25,20,2592.959392,221.5640853,25.92959392,2.215640853
4,1015.033333,0.25,20,2674.309068,219.766262,26.74309068,2.19766262
4,1020.033333,0.25,20,2633.396215,212.0439542,26.33396215,2.120439542
4,1025.033333,0.25,20,2667.387609,209.8380722,26.67387609,2.098380722
4,1030.033333,0.25,20,2728.547271,208.8011036,27.28547271,2.088011036
4,1035.033333,0.25,20,2748.447445,206.6227204,27.48447445,2.066227204
4,1040.033333,0.25,20,2769.118977,201.050423,27.69118977,2.01050423
4,1045.033333,0.25,20,2716.6688,195.9317617,27.166688,1.959317617
4,1050.05,0.25,20,2760.945231,198.0626811,27.60945231,1.980626811
4,1055.033333,0.25,20,2828.891556,190.8091324,28.28891556,1.908091324
4,1060.033333,0.25,20,2890.533996,194.2642608,28.90533996,1.942642608
4,1065.033333,0.25,20,2891.293714,191.8262591,28.91293714,1.918262591
4,1070.033333,0.25,20,2866.635667,189.394913,28.66635667,1.89394913
4,1075.033333,0.25,20,2853.008694,186.7999383,28.53008694,1.867999383
4,1080.033333,0.25,20,2930.098771,186.1181851,29.30098771,1.861181851
4,1085.033333,0.25,20,2960.248802,182.8649451,29.60248802,1.828649451
4,1090.033333,0.25,20,2905.451506,179.3621504,29.05451506,1.793621504
4,1095.05,0.25,20,2949.204513,176.9959728,29.49204513,1.769959728
4,1100.05,0.25,20,2980.048238,176.215945,29.80048238,1.76215945
4,1105.05,0.25,20,2982.270772,177.3537446,29.82270772,1.773537446
5,0,0.5,1.00E-06,1.32368237,1897.184945,0.013236824,18.97184945
5,5.066666667,0.5,1.00E-06,11.41902496,1854.095418,0.11419025,18.54095418
5,10.06666667,0.5,1.00E-06,20.5953522,1828.68932,0.205953522,18.2868932
5,15.06666667,0.5,1.00E-06,28.30313075,1790.215057,0.283031308,17.90215057
5,20.06666667,0.5,1.00E-06,36.67226009,1762.521594,0.366722601,17.62521594
5,25.03333333,0.5,1.00E-06,43.49066898,1721.637927,0.43490669,17.21637927
5,30.06666667,0.5,1.00E-06,48.88142374,1736.073114,0.488814237,17.36073114
5,35.06666667,0.5,1.00E-06,55.24153393,1701.710127,0.552415339,17.01710127
5,40.06666667,0.5,1.00E-06,61.6700535,1693.909306,0.616700535,16.93909306
5,45.06666667,0.5,1.00E-06,66.57455714,1657.033616,0.665745571,16.57033616
5,50.06666667,0.5,1.00E-06,71.47618163,1609.915635,0.714761816,16.09915635
5,55.06666667,0.5,1.00E-06,74.3791521,1610.794694,0.743791521,16.10794694
5,60.06666667,0.5,1.00E-06,77.46556663,1598.642952,0.774655666,15.98642952
5,65.06666667,0.5,1.00E-06,79.62439671,1550.52792,0.796243967,15.5052792
5,70.03333333,0.5,1.00E-06,86.08900188,1548.158798,0.860890019,15.48158798
5,75.06666667,0.5,1.00E-06,87.52804549,1484.45563,0.875280455,14.8445563
5,80.06666667,0.5,1.00E-06,89.79441049,1501.450686,0.897944105,15.01450686
5,85.06666667,0.5,1.00E-06,93.45885067,1461.238691,0.934588507,14.61238691
5,90.06666667,0.5,1.00E-06,96.80939191,1467.501307,0.968093919,14.67501307
5,95.06666667,0.5,1.00E-06,95.91007886,1438.283774,0.959100789,14.38283774
5,100.0333333,0.5,1.00E-06,99.7957576,1442.460022,0.997957576,14.42460022
5,105.0666667,0.5,1.00E-06,100.5571587,1416.735144,1.005571587,14.16735144
5,110.0666667,0.5,1.00E-06,100.9364474,1407.646313,1.009364474,14.07646313
5,115.0666667,0.5,1.00E-06,104.6395512,1378.108984,1.046395512,13.78108984
5,120.0666667,0.5,1.00E-06,103.2013958,1367.331703,1.032013958,13.67331703
5,125.0666667,0.5,1.00E-06,104.6359342,1325.914109,1.046359342,13.25914109
5,130.0666667,0.5,1.00E-06,106.6119343,1356.688076,1.066119343,13.56688076
5,135.0666667,0.5,1.00E-06,107.1284524,1329.120888,1.071284524,13.29120888
5,140.0666667,0.5,1.00E-06,108.9522432,1320.239167,1.089522432,13.20239167
5,145.0666667,0.5,1.00E-06,108.8286605,1315.529076,1.088286605,13.15529076
5,150.0333333,0.5,1.00E-06,111.7100345,1293.828109,1.117100345,12.93828109
5,155.0333333,0.5,1.00E-06,112.7972057,1298.798861,1.127972057,12.98798861
5,160.0666667,0.5,1.00E-06,113.0333258,1290.307039,1.130333258,12.90307039
5,165.0666667,0.5,1.00E-06,112.6543075,1279.928994,1.126543075,12.79928994
5,170.0666667,0.5,1.00E-06,113.5678386,1292.415148,1.135678386,12.92415148
5,175.0666667,0.5,1.00E-06,117.5355665,1278.241424,1.175355665,12.78241424
5,180.0333333,1.00E-06,50,117.3480486,1267.358687,1.173480486,12.67358687
5,185.0333333,1.00E-06,50,128.6729323,1255.276371,1.286729323,12.55276371
5,190.0666667,1.00E-06,50,133.3927372,1245.192602,1.333927372,12.45192602
5,195.0666667,1.00E-06,50,144.0439981,1200.333432,1.440439981,12.00333432
5,200.0666667,1.00E-06,50,151.9152473,1193.897913,1.519152473,11.93897913
5,205.0333333,1.00E-06,50,167.5629554,1104.616691,1.675629554,11.04616691
5,210.0666667,0.5,1.00E-06,177.5419561,1054.527437,1.775419561,10.54527437
5,215.0666667,0.5,1.00E-06,190.2387369,1024.693931,1.902387369,10.24693931
5,220.0666667,0.5,1.00E-06,205.7944996,1012.568981,2.057944996,10.12568981
5,225.2333333,0.5,1.00E-06,210.5047327,995.8760452,2.105047327,9.958760452
5,230.3333333,0.5,1.00E-06,219.7069174,1011.906316,2.197069174,10.11906316
5,235.0666667,0.5,1.00E-06,224.6843951,987.8845428,2.246843951,9.878845428
5,240.0333333,0.5,1.00E-06,227.2861489,1009.096949,2.272861489,10.09096949
5,245.0666667,0.5,1.00E-06,226.3001928,973.5129101,2.263001928,9.735129101
5,250.0333333,0.5,1.00E-06,230.8475748,999.7224204,2.308475748,9.997224204
5,255.0666667,0.5,1.00E-06,231.7342724,970.3592973,2.317342724,9.703592973
5,260.0666667,0.5,1.00E-06,227.7857069,989.4064276,2.277857069,9.894064276
5,265.0333333,0.5,1.00E-06,225.911312,996.7761499,2.25911312,9.967761499
5,270.0666667,0.5,1.00E-06,224.5672164,1006.416212,2.245672164,10.06416212
5,275.0333333,0.5,1.00E-06,225.7793124,981.5135205,2.257793124,9.815135205
5,280.0666667,0.5,1.00E-06,222.4505072,999.1211457,2.224505072,9.991211457
5,285.0666667,0.5,1.00E-06,218.4912959,1010.476769,2.184912959,10.10476769
5,290.0666667,0.5,1.00E-06,215.3093651,1001.657371,2.153093651,10.01657371
5,295.0666667,0.5,1.00E-06,210.8479998,991.8004416,2.108479998,9.918004416
5,300.0666667,0.5,1.00E-06,212.0828607,998.5305561,2.120828607,9.985305561
5,305.0666667,0.5,1.00E-06,206.4563166,1001.473299,2.064563166,10.01473299
5,310.0666667,0.5,1.00E-06,202.7772648,1011.810679,2.027772648,10.11810679
5,315.0666667,0.5,1.00E-06,197.7941387,1035.053594,1.977941387,10.35053594
5,320.0666667,0.5,1.00E-06,198.2323151,1026.137983,1.982323151,10.26137983
5,325.0666667,0.5,1.00E-06,191.0999198,1016.819725,1.910999198,10.16819725
5,330.0666667,0.5,1.00E-06,185.7452199,1017.39832,1.857452199,10.1739832
5,335.0666667,0.5,1.00E-06,187.6399202,1039.087738,1.876399202,10.39087738
5,340.0333333,0.5,1.00E-06,183.8305864,1018.759708,1.838305864,10.18759708
5,345.0666667,0.5,1.00E-06,181.0628559,1022.528489,1.810628559,10.22528489
5,350.0666667,0.5,1.00E-06,173.3231592,1031.725268,1.733231592,10.31725268
5,355.0666667,0.5,1.00E-06,172.7704866,1050.110771,1.727704866,10.50110771
5,360.0333333,0.5,1.00E-06,167.7694371,1049.802923,1.677694371,10.49802923
5,365.0666667,0.5,1.00E-06,165.7411533,1071.452704,1.657411533,10.71452704
5,370.0666667,0.5,1.00E-06,164.4545007,1049.448576,1.644545007,10.49448576
5,375.0666667,0.5,1.00E-06,161.7033296,1057.774948,1.617033296,10.57774948
5,380.0333333,0.5,1.00E-06,158.8155391,1055.802546,1.588155391,10.55802546
5,385.0666667,0.5,1.00E-06,156.098473,1071.658032,1.56098473,10.71658032
5,390.0666667,1.00E-06,50,158.6837074,1092.898597,1.586837074,10.92898597
5,395.0666667,1.00E-06,50,174.060868,1072.250023,1.74060868,10.72250023
5,400.0333333,1.00E-06,50,181.1237532,1045.462812,1.811237532,10.45462812
5,405.0666667,1.00E-06,50,199.0135764,1030.247503,1.990135764,10.30247503
5,410.0666667,1.00E-06,50,214.2219695,979.8353681,2.142219695,9.798353681
5,415.0666667,1.00E-06,50,232.2688324,931.9712639,2.322688324,9.319712639
5,420.0666667,0.5,1.00E-06,253.0432689,897.838169,2.530432689,8.97838169
5,425.0666667,0.5,1.00E-06,272.0176616,870.1622966,2.720176616,8.701622966
5,430.0666667,0.5,1.00E-06,286.1099548,865.1140965,2.861099548,8.651140965
5,435.0666667,0.5,1.00E-06,305.1072785,861.2133634,3.051072785,8.612133634
5,440.0666667,0.5,1.00E-06,309.0059722,845.5899487,3.090059722,8.455899487
5,445.0666667,0.5,1.00E-06,317.115145,863.449118,3.17115145,8.63449118
5,450.0666667,0.5,1.00E-06,327.6824267,845.2953777,3.276824267,8.452953777
5,455.0666667,0.5,1.00E-06,320.9426265,869.6132638,3.209426265,8.696132638
5,460.0666667,0.5,1.00E-06,320.6965572,856.5379354,3.206965572,8.565379354
5,465.0666667,0.5,1.00E-06,320.6523307,851.4835729,3.206523307,8.514835729
5,470.0666667,0.5,1.00E-06,316.7779342,863.9170515,3.167779342,8.639170515
5,475.0333333,0.5,1.00E-06,317.3094039,863.2538405,3.173094039,8.632538405
5,480.0666667,0.5,1.00E-06,313.6071569,868.3743396,3.136071569,8.683743396
5,485.0666667,0.5,1.00E-06,305.2600609,884.1531478,3.052600609,8.841531478
5,490.0666667,0.5,1.00E-06,299.9433366,867.3524972,2.999433366,8.673524972
5,495.0666667,0.5,1.00E-06,296.6993633,875.2155726,2.966993633,8.752155726
5,500.0333333,0.5,1.00E-06,300.398482,888.1757596,3.00398482,8.881757596
5,505.0666667,0.5,1.00E-06,282.7497499,878.2679246,2.827497499,8.782679246
5,510.0666667,0.5,1.00E-06,280.0969452,900.3266985,2.800969452,9.003266985
5,515.0666667,0.5,1.00E-06,275.5610302,891.7917535,2.755610302,8.917917535
5,520.0666667,0.5,1.00E-06,259.3811196,880.0340221,2.593811196,8.800340221
5,525.0666667,0.5,1.00E-06,257.6536744,908.415811,2.576536744,9.08415811
5,530.0666667,0.5,1.00E-06,250.6995136,913.1838236,2.506995136,9.131838236
5,535.0666667,0.5,1.00E-06,240.8747082,900.8125198,2.408747082,9.008125198
5,540.0666667,0.5,1.00E-06,240.5686835,940.8247977,2.405686835,9.408247977
5,545.0666667,0.5,1.00E-06,233.3416731,938.9914222,2.333416731,9.389914222
5,550.0666667,0.5,1.00E-06,224.8388848,945.358394,2.248388848,9.45358394
5,555.0666667,0.5,1.00E-06,220.3778547,946.2383053,2.203778547,9.462383053
5,560.0666667,0.5,1.00E-06,213.0957315,942.8171733,2.130957315,9.428171733
5,565.0333333,0.5,1.00E-06,205.7857589,935.1650534,2.057857589,9.351650534
5,570.0666667,0.5,1.00E-06,204.4697077,969.7464375,2.044697077,9.697464375
5,575.0666667,0.5,1.00E-06,195.2269434,981.1485561,1.952269434,9.811485561
5,580.0666667,0.5,1.00E-06,195.2804526,967.6812162,1.952804526,9.676812162
5,585.0666667,0.5,1.00E-06,193.1628908,967.1732399,1.931628908,9.671732399
5,590.0666667,0.5,1.00E-06,184.2540489,977.8355298,1.842540489,9.778355298
5,595.0333333,0.5,1.00E-06,185.4639688,989.9182992,1.854639688,9.899182992
5,600.0333333,1.00E-06,50,184.2383823,1013.31181,1.842383823,10.1331181
5,605.0666667,1.00E-06,50,195.4253669,999.3461176,1.954253669,9.993461176
5,610.0666667,1.00E-06,50,213.7186662,989.5170518,2.137186662,9.895170518
5,615.0666667,1.00E-06,50,230.0951434,956.2245685,2.300951434,9.562245685
5,620.0666667,1.00E-06,50,247.7099199,930.8500631,2.477099199,9.308500631
5,625.0666667,1.00E-06,50,265.3032818,865.8510581,2.653032818,8.658510581
5,630.0666667,0.5,1.00E-06,291.3045611,823.9867819,2.913045611,8.239867819
5,635.0666667,0.5,1.00E-06,322.5143099,811.3647799,3.225143099,8.113647799
5,640.0666667,0.5,1.00E-06,329.3377327,787.3660326,3.293377327,7.873660326
5,645.0666667,0.5,1.00E-06,354.8064785,787.3697884,3.548064785,7.873697884
5,650.0666667,0.5,1.00E-06,365.1832802,798.7756688,3.651832802,7.987756688
5,655.0666667,0.5,1.00E-06,379.3439617,793.7242232,3.793439617,7.937242232
5,660.0666667,0.5,1.00E-06,376.9720132,806.5400166,3.769720132,8.065400166
5,665.0666667,0.5,1.00E-06,376.2512328,797.0399185,3.762512328,7.970399185
5,670.0666667,0.5,1.00E-06,380.7592409,801.4511281,3.807592409,8.014511281
5,675.0666667,0.5,1.00E-06,383.5528358,800.3546193,3.835528358,8.003546193
5,680.0333333,0.5,1.00E-06,374.035343,808.4887608,3.74035343,8.084887608
5,685.0666667,0.5,1.00E-06,373.8743113,808.2417008,3.738743113,8.082417008
5,690.0333333,0.5,1.00E-06,375.9206006,810.443707,3.759206006,8.10443707
5,695.0333333,0.5,1.00E-06,364.8806378,809.0705156,3.648806378,8.090705156
5,700.0333333,0.5,1.00E-06,349.5644857,803.569359,3.495644857,8.03569359
5,705.0666667,0.5,1.00E-06,347.2867229,837.5214313,3.472867229,8.375214313
5,710.0666667,0.5,1.00E-06,339.1142484,838.6700979,3.391142484,8.386700979
5,715.0666667,0.5,1.00E-06,323.7552004,834.0956488,3.237552004,8.340956488
5,720.0333333,0.5,1.00E-06,321.7976267,837.989171,3.217976267,8.37989171
5,725.0666667,0.5,1.00E-06,307.9499657,838.7757856,3.079499657,8.387757856
5,730.0666667,0.5,1.00E-06,309.0481156,842.2838922,3.090481156,8.422838922
5,735.0333333,0.5,1.00E-06,294.7061967,851.3454633,2.947061967,8.513454633
5,740.0666667,0.5,1.00E-06,283.8253923,853.6421901,2.838253923,8.536421901
5,745.0666667,0.5,1.00E-06,281.8728127,866.083282,2.818728127,8.66083282
5,750.0666667,0.5,1.00E-06,269.7465499,854.295129,2.697465499,8.54295129
5,755.0333333,0.5,1.00E-06,263.8741327,879.5976975,2.638741327,8.795976975
5,760.0666667,0.5,1.00E-06,257.8053893,885.1549861,2.578053893,8.851549861
5,765.0666667,0.5,1.00E-06,253.14116,896.2061737,2.5314116,8.962061737
5,770.0666667,0.5,1.00E-06,241.3411257,893.1073583,2.413411257,8.931073583
5,775.0666667,0.5,1.00E-06,235.3388923,913.1711774,2.353388923,9.131711774
5,780.0666667,0.5,1.00E-06,229.6597521,918.1954697,2.296597521,9.181954697
5,785.0666667,0.5,1.00E-06,218.3582141,941.7729074,2.183582141,9.417729074
5,790.0666667,0.5,1.00E-06,216.080244,940.3827742,2.16080244,9.403827742
5,795.0666667,0.5,1.00E-06,213.0409381,920.4752525,2.130409381,9.204752525
5,800.0666667,0.5,1.00E-06,208.3358386,949.7427192,2.083358386,9.497427192
5,805.0666667,0.5,1.00E-06,200.6886482,958.6947358,2.006886482,9.586947358
5,810.0666667,1.00E-06,50,204.4086536,961.6538922,2.044086536,9.616538922
5,815.0666667,1.00E-06,50,217.592782,947.2715817,2.17592782,9.472715817
5,820.0666667,1.00E-06,50,234.7300266,931.5106405,2.347300266,9.315106405
5,825.0666667,1.00E-06,50,247.8856384,925.4096858,2.478856384,9.254096858
5,830.0666667,1.00E-06,50,275.8077895,889.3458548,2.758077895,8.893458548
5,835.0333333,1.00E-06,50,295.0947828,844.2931521,2.950947828,8.442931521
5,840.0666667,0.5,1.00E-06,322.1403671,800.7240503,3.221403671,8.007240503
5,845.0333333,0.5,1.00E-06,349.1851516,771.8707826,3.491851516,7.718707826
5,850.0666667,0.5,1.00E-06,369.5315218,770.3925621,3.695315218,7.703925621
5,855.0666667,0.5,1.00E-06,386.2815348,763.8628373,3.862815348,7.638628373
5,860.0666667,0.5,1.00E-06,401.9425907,769.7772149,4.019425907,7.697772149
5,865.0666667,0.5,1.00E-06,413.1633874,767.7307506,4.131633874,7.677307506
5,870.0666667,0.5,1.00E-06,413.2252522,768.2385728,4.132252522,7.682385728
5,875.0666667,0.5,1.00E-06,420.105889,760.1903123,4.20105889,7.601903123
5,880.0666667,0.5,1.00E-06,413.1131199,755.2968141,4.131131199,7.552968141
5,885.0666667,0.5,1.00E-06,417.8172656,766.6930941,4.178172656,7.666930941
5,890.0666667,0.5,1.00E-06,421.8493217,776.312874,4.218493217,7.76312874
5,895.0666667,0.5,1.00E-06,411.0512809,773.4907809,4.110512809,7.734907809
5,900.0666667,0.5,1.00E-06,402.7043957,789.626397,4.027043957,7.89626397
5,905.0333333,0.5,1.00E-06,398.1685032,776.3298415,3.981685032,7.763298415
5,910.0666667,0.5,1.00E-06,390.7548755,791.8258624,3.907548755,7.918258624
5,915.0666667,0.5,1.00E-06,388.1712959,766.2570159,3.881712959,7.662570159
5,920.0666667,0.5,1.00E-06,365.479174,778.6875898,3.65479174,7.786875898
5,925.0666667,0.5,1.00E-06,362.7830721,794.6058345,3.627830721,7.946058345
5,930.0333333,0.5,1.00E-06,343.8812912,795.2164163,3.438812912,7.952164163
5,935.0333333,0.5,1.00E-06,337.5480054,813.4963369,3.375480054,8.134963369
5,940.0666667,0.5,1.00E-06,329.9758872,816.1284917,3.299758872,8.161284917
5,945.0666667,0.5,1.00E-06,318.1405737,817.5521706,3.181405737,8.175521706
5,950.0666667,0.5,1.00E-06,314.2565899,816.79962,3.142565899,8.1679962
5,955.0666667,0.5,1.00E-06,306.7979953,848.1678337,3.067979953,8.481678337
5,960.0666667,0.5,1.00E-06,292.0541264,825.4678787,2.920541264,8.254678787
5,965.0666667,0.5,1.00E-06,284.8981832,857.0250966,2.848981832,8.570250966
5,970.0666667,0.5,1.00E-06,277.2250824,854.0503517,2.772250824,8.540503517
5,975.0666667,0.5,1.00E-06,264.662437,859.9089965,2.64662437,8.599089965
5,980.0666667,0.5,1.00E-06,258.4168683,858.5916567,2.584168683,8.585916567
5,985.0666667,0.5,1.00E-06,248.6951497,861.7531087,2.486951497,8.617531087
5,990.0666667,0.5,1.00E-06,244.3261848,881.2018527,2.443261848,8.812018527
5,995.0666667,0.5,1.00E-06,237.0164055,881.3718377,2.370164055,8.813718377
5,1000.066667,0.5,1.00E-06,231.8851778,897.9573088,2.318851778,8.979573088
5,1005.066667,0.5,1.00E-06,224.5021904,924.1607877,2.245021904,9.241607877
5,1010.066667,0.5,1.00E-06,217.1674595,920.5317562,2.171674595,9.205317562
5,1015.066667,0.5,1.00E-06,215.3291114,927.2122215,2.153291114,9.272122215
5,1020.066667,1.00E-06,50,214.2215567,932.5501773,2.142215567,9.325501773
5,1025.066667,1.00E-06,50,233.8750713,898.2711814,2.338750713,8.982711814
5,1030.066667,1.00E-06,50,244.4022105,901.1006554,2.444022105,9.011006554
5,1035.066667,1.00E-06,50,269.2496209,899.8738194,2.692496209,8.998738194
5,1040.066667,1.00E-06,50,288.5571873,850.309989,2.885571873,8.50309989
5,1045.066667,1.00E-06,50,314.5779082,834.604445,3.145779082,8.34604445
5,1050.066667,0.25,20,340.3814672,771.8835803,3.403814672,7.718835803
5,1055.066667,0.25,20,371.6765021,744.9817604,3.716765021,7.449817604
5,1060.033333,0.25,20,403.0079218,722.6927661,4.030079218,7.226927661
5,1065.066667,0.25,20,440.011833,703.3445512,4.40011833,7.033445512
5,1070.066667,0.25,20,477.3849701,687.1920813,4.773849701,6.871920813
5,1075.066667,0.25,20,498.2652541,669.7659084,4.982652541,6.697659084
5,1080.066667,0.25,20,539.8785357,652.8063662,5.398785357,6.528063662
5,1085.066667,0.25,20,566.7191443,640.7108355,5.667191443,6.407108355
5,1090.033333,0.25,20,611.2739898,633.6640676,6.112739898,6.336640676
5,1095.066667,0.25,20,648.6726004,607.1873913,6.486726004,6.071873913
5,1100.066667,0.25,20,690.6054196,597.4655211,6.906054196,5.974655211
5,1105.066667,0.25,20,709.4134859,585.2574935,7.094134859,5.852574935
5,1110.066667,0.25,20,757.7963045,566.14348,7.577963045,5.6614348
5,1115.066667,0.25,20,780.4474047,567.5607893,7.804474047,5.675607893
5,1120.066667,0.25,20,853.7378312,548.7843506,8.537378312,5.487843506
5,1125.066667,0.25,20,889.0337382,520.5342633,8.890337382,5.205342633
5,1130.066667,0.25,20,945.9626092,522.2535423,9.459626092,5.222535423
5,1135.066667,0.25,20,981.0690163,519.445608,9.810690163,5.19445608
5,1140.066667,0.25,20,1037.515796,491.0509937,10.37515796,4.910509937
5,1145.066667,0.25,20,1087.537937,473.1928799,10.87537937,4.731928799
5,1150.066667,0.25,20,1146.149065,466.0065895,11.46149065,4.660065895
5,1155.066667,0.25,20,1197.118136,456.7170341,11.97118136,4.567170341
5,1160.066667,0.25,20,1250.688056,444.518756,12.50688056,4.44518756
5,1165.066667,0.25,20,1308.379926,427.9737363,13.08379926,4.279737363
5,1170.066667,0.25,20,1391.607759,419.121771,13.91607759,4.19121771
5,1175.066667,0.25,20,1423.40042,405.2001534,14.2340042,4.052001534
5,1180.066667,0.25,20,1507.29289,389.781897,15.0729289,3.89781897
5,1185.066667,0.25,20,1525.331946,387.8170712,15.25331946,3.878170712
5,1190.066667,0.25,20,1596.162114,377.9830593,15.96162114,3.779830593
5,1195.066667,0.25,20,1686.887904,369.6490278,16.86887904,3.696490278
5,1200.066667,0.25,20,1753.022083,354.1159865,17.53022083,3.541159865
5,1205.066667,0.25,20,1782.268877,343.6359643,17.82268877,3.436359643
5,1210.066667,0.25,20,1862.154948,337.456064,18.62154948,3.37456064
5,1215.066667,0.25,20,1893.13291,328.118818,18.9313291,3.28118818
5,1220.033333,0.25,20,1968.08932,317.8596434,19.6808932,3.178596434
5,1225.066667,0.25,20,2009.901633,308.1623315,20.09901633,3.081623315
5,1230.066667,0.25,20,2081.394395,303.263981,20.81394395,3.03263981
5,1235.066667,0.25,20,2126.703287,298.2441636,21.26703287,2.982441636
5,1240.066667,0.25,20,2141.022424,285.3777931,21.41022424,2.853777931
5,1245.066667,0.25,20,2197.644763,279.4806478,21.97644763,2.794806478
5,1250.066667,0.25,20,2241.014101,269.5108051,22.41014101,2.695108051
5,1255.066667,0.25,20,2325.91898,264.7940907,23.2591898,2.647940907
5,1260.066667,0.25,20,2341.989758,261.2969584,23.41989758,2.612969584
5,1265.066667,0.25,20,2371.733721,258.7128093,23.71733721,2.587128093
5,1270.066667,0.25,20,2408.636917,249.8382419,24.08636917,2.498382419
5,1275.066667,0.25,20,2477.517672,242.2188081,24.77517672,2.422188081
5,1280.066667,0.25,20,2505.051442,237.6371328,25.05051442,2.376371328
5,1285.066667,0.25,20,2551.874425,235.2341757,25.51874425,2.352341757
5,1290.066667,0.25,20,2537.191031,229.2427961,25.37191031,2.292427961
5,1295.066667,0.25,20,2585.090473,225.7991103,25.85090473,2.257991103
5,1300.066667,0.25,20,2636.189806,222.8343914,26.36189806,2.228343914
5,1305.066667,0.25,20,2684.879073,213.2749396,26.84879073,2.132749396
5,1310.066667,0.25,20,2701.036898,213.1946017,27.01036898,2.131946017
5,1315.066667,0.25,20,2752.497193,208.9095212,27.52497193,2.089095212
5,1320.066667,0.25,20,2763.883621,206.170925,27.63883621,2.06170925
5,1325.066667,0.25,20,2754.151043,205.8363667,27.54151043,2.058363667
5,1330.066667,0.25,20,2794.18309,201.3986332,27.9418309,2.013986332
5,1335.066667,0.25,20,2766.632064,201.3828657,27.66632064,2.013828657
5,1340.066667,0.25,20,2799.454884,194.7638303,27.99454884,1.947638303
5,1345.066667,0.25,20,2834.076333,191.4853313,28.34076333,1.914853313
5,1350.066667,0.25,20,2895.784853,189.1972557,28.95784853,1.891972557
6,0,0.5,1.00E-06,42.5389838,2017.197633,0.425389838,20.17197633
6,5.033333333,0.5,1.00E-06,50.54482938,1946.971137,0.505448294,19.46971137
6,10.05,0.5,1.00E-06,56.09437513,1893.225779,0.560943751,18.93225779
6,15.05,0.5,1.00E-06,62.19859789,1854.567149,0.621985979,18.54567149
6,20.05,0.5,1.00E-06,66.11346228,1811.699119,0.661134623,18.11699119
6,25.05,0.5,1.00E-06,69.04219579,1771.06075,0.690421958,17.7106075
6,30.05,0.5,1.00E-06,74.54855976,1771.802986,0.745485598,17.71802986
